batch_id,grade,id,dimension,band,difficulty_rank,template_family,question_text,option_A,option_B,option_C,option_D,correct_answer,explanation_step_1,explanation_step_2,explanation_step_3,final_answer,time_target_sec,solution_type,solution_data,explanation
ADAPT_G6-8_BANK_400,7,G7_Q255,AA,A2,5,instr_2step,Start with 10. Add 5. Then multiply by 4. What is the result?,58,65,62,60,D,Step 1: 10 + 5 = 15.,Step 2: 15 × 4 = 60.,,60,60,instruction_check,input=10;rules=+5|×4;result=60,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 60."
ADAPT_G6-8_BANK_400,7,G7_Q256,AA,A2,5,instr_2step,Start with 3. Add 4. Then multiply by 2. What is the result?,19,14,12,16,B,Step 1: 3 + 4 = 7.,Step 2: 7 × 2 = 14.,,14,60,instruction_check,input=3;rules=+4|×2;result=14,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 14."
ADAPT_G6-8_BANK_400,7,G7_Q257,AA,A2,4,instr_2step,Start with 11. Add 3. Then multiply by 4. What is the result?,54,56,58,61,B,Step 1: 11 + 3 = 14.,Step 2: 14 × 4 = 56.,,56,60,instruction_check,input=11;rules=+3|×4;result=56,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 56."
ADAPT_G6-8_BANK_400,7,G7_Q258,AA,A2,4,instr_2step,Start with 9. Add 5. Then multiply by 2. What is the result?,28,26,33,30,A,Step 1: 9 + 5 = 14.,Step 2: 14 × 2 = 28.,,28,60,instruction_check,input=9;rules=+5|×2;result=28,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 28."
ADAPT_G6-8_BANK_400,7,G7_Q259,AA,A2,5,instr_2step,Start with 6. Add 3. Then multiply by 4. What is the result?,38,41,34,36,D,Step 1: 6 + 3 = 9.,Step 2: 9 × 4 = 36.,,36,60,instruction_check,input=6;rules=+3|×4;result=36,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 36."
ADAPT_G6-8_BANK_400,7,G7_Q260,AA,B1,7,instr_3step,Start with 7. Multiply by 3. Add 4. Then subtract 4. What is the result?,24,20,22,21,D,Step 1: 7 × 3 = 21.,Step 2: 21 + 4 = 25.,Step 3: 25 ? 4 = 21.,21,75,instruction_check,input=7;rules=×3|+4|-4;result=21,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 21."
ADAPT_G6-8_BANK_400,7,G7_Q261,AA,B1,7,instr_3step,Start with 7. Multiply by 3. Add 6. Then subtract 5. What is the result?,22,25,21,23,A,Step 1: 7 × 3 = 21.,Step 2: 21 + 6 = 27.,Step 3: 27 ? 5 = 22.,22,75,instruction_check,input=7;rules=×3|+6|-5;result=22,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 22."
ADAPT_G6-8_BANK_400,7,G7_Q262,AA,B1,6,instr_3step,Start with 4. Multiply by 3. Add 3. Then subtract 2. What is the result?,14,16,13,12,C,Step 1: 4 × 3 = 12.,Step 2: 12 + 3 = 15.,Step 3: 15 ? 2 = 13.,13,75,instruction_check,input=4;rules=×3|+3|-2;result=13,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 13."
ADAPT_G6-8_BANK_400,7,G7_Q263,AA,B1,6,instr_3step,Start with 10. Multiply by 3. Add 6. Then subtract 5. What is the result?,31,34,30,32,A,Step 1: 10 × 3 = 30.,Step 2: 30 + 6 = 36.,Step 3: 36 ? 5 = 31.,31,75,instruction_check,input=10;rules=×3|+6|-5;result=31,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 31."
ADAPT_G6-8_BANK_400,7,G7_Q264,AA,B1,6,instr_3step,Start with 9. Multiply by 4. Add 7. Then subtract 2. What is the result?,41,40,44,42,A,Step 1: 9 × 4 = 36.,Step 2: 36 + 7 = 43.,Step 3: 43 ? 2 = 41.,41,75,instruction_check,input=9;rules=×4|+7|-2;result=41,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 41."
ADAPT_G6-8_BANK_400,7,G7_Q265,AA,B1,6,instr_3step,Start with 7. Multiply by 3. Add 7. Then subtract 1. What is the result?,30,28,27,26,C,Step 1: 7 × 3 = 21.,Step 2: 21 + 7 = 28.,Step 3: 28 ? 1 = 27.,27,75,instruction_check,input=7;rules=×3|+7|-1;result=27,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 27."
ADAPT_G6-8_BANK_400,8,G8_Q268,QR,A1,3,arith_div,What is 60 ÷ 10?,6,7,5,8,A,Step 1: Divide 60 by 10.,Step 2: 60 ÷ 10 = 6.,,6,45,arithmetic,operation=division;operands=60|10;result=6,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 6."
ADAPT_G6-8_BANK_400,8,G8_Q269,QR,A1,4,arith_div,What is 56 ÷ 4?,13,16,15,14,D,Step 1: Divide 56 by 4.,Step 2: 56 ÷ 4 = 14.,,14,45,arithmetic,operation=division;operands=56|4;result=14,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 14."
ADAPT_G6-8_BANK_400,8,G8_Q270,QR,A1,4,arith_mul,What is 13 × 11?,147,143,151,140,B,Step 1: Multiply 13 by 11.,Step 2: 13 × 11 = 143.,,143,45,arithmetic,operation=multiplication;operands=13|11;result=143,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 143."
ADAPT_G6-8_BANK_400,8,G8_Q271,QR,A1,3,arith_add,What is 78 + 91?,176,167,169,172,C,Step 1: Add 78 and 91.,Step 2: 78 + 91 = 169.,,169,45,arithmetic,operation=addition;operands=78|91;result=169,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 169."
ADAPT_G6-8_BANK_400,8,G8_Q272,QR,A1,3,arith_sub,What is 112 ? 37?,72,75,77,82,B,Step 1: Subtract 37 from 112.,Step 2: 112 ? 37 = 75.,,75,45,arithmetic,operation=subtraction;operands=112|37;result=75,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 75."
ADAPT_G6-8_BANK_400,8,G8_Q273,QR,A1,3,arith_add,What is 78 + 12?,93,88,97,90,D,Step 1: Add 78 and 12.,Step 2: 78 + 12 = 90.,,90,45,arithmetic,operation=addition;operands=78|12;result=90,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 90."
ADAPT_G6-8_BANK_400,8,G8_Q275,QR,A2,6,ratio_missing,"The ratio of boys to girls is 4:2. If there are 24 boys, how many girls are there?",6,24,12,18,C,"Step 1: 4 parts = 24, so 1 part = 6.",Step 2: Girls = 2 parts = 2 × 6 = 12.,,12,60,ratio,ratio=4|2;given_boys=24;result=12,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 12."
ADAPT_G6-8_BANK_400,8,G8_Q276,QR,A2,5,ratio_missing,"The ratio of boys to girls is 3:5. If there are 27 boys, how many girls are there?",54,63,36,45,D,"Step 1: 3 parts = 27, so 1 part = 9.",Step 2: Girls = 5 parts = 5 × 9 = 45.,,45,60,ratio,ratio=3|5;given_boys=27;result=45,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 45."
ADAPT_G6-8_BANK_400,8,G8_Q277,QR,A2,6,decimal_add,What is 4.0 + 1.4?,5.9,5.4,5.3,5.6,B,Step 1: Add the decimals.,Step 2: 4.0 + 1.4 = 5.4.,,5.4,60,arithmetic,operation=decimal_addition;operands=4.0|1.4;result=5.4,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 5.4."
ADAPT_G6-8_BANK_400,8,G8_Q278,QR,A2,6,percent_of,What is 10% of 40?,1,6,4,9,C,Step 1: Convert 10% to a fraction/decimal.,Step 2: 10% of 40 = 4.,,4,60,percent,percent=10;base=40;result=4,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 4."
ADAPT_G6-8_BANK_400,8,G8_Q280,QR,A2,5,decimal_add,What is 1.4 + 4.3?,5.9,6.2,5.6,5.7,D,Step 1: Add the decimals.,Step 2: 1.4 + 4.3 = 5.7.,,5.7,60,arithmetic,operation=decimal_addition;operands=1.4|4.3;result=5.7,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 5.7."
ADAPT_G6-8_BANK_400,8,G8_Q281,QR,A2,5,ratio_missing,"The ratio of boys to girls is 3:3. If there are 21 boys, how many girls are there?",28,14,21,35,C,"Step 1: 3 parts = 21, so 1 part = 7.",Step 2: Girls = 3 parts = 3 × 7 = 21.,,21,60,ratio,ratio=3|3;given_boys=21;result=21,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 21."
ADAPT_G6-8_BANK_400,8,G8_Q282,QR,A2,5,decimal_add,What is 5.8 + 1.7?,7.5,7.4,7.7,8.0,A,Step 1: Add the decimals.,Step 2: 5.8 + 1.7 = 7.5.,,7.5,60,arithmetic,operation=decimal_addition;operands=5.8|1.7;result=7.5,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 7.5."
ADAPT_G6-8_BANK_400,8,G8_Q283,QR,B1,8,ratio_word,"Red:Blue marbles are in the ratio 3:4. If there are 36 blue marbles, how many red marbles are there?",18,36,45,27,D,"Step 1: 4 parts = 36, so 1 part = 9.",Step 2: Red = 3 parts = 3 × 9 = 27.,,27,75,ratio,ratio=3|4;given_blue=36;result=27,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 27."
ADAPT_G6-8_BANK_400,8,G8_Q284,QR,B1,8,multistep_word,Ravi has 39 stickers and gets 39 more. He gives away 15. How many stickers does he have now?,65,68,63,61,C,Step 1: Total after getting more = 39 + 39 = 78.,Step 2: Give away 15: 78 ? 15 = 63.,,63,75,word_problem,operation=add_then_sub;operands=39|39|15;result=63,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 63."
ADAPT_G6-8_BANK_400,8,G8_Q285,QR,B1,7,multistep_word,Ravi has 19 stickers and gets 27 more. He gives away 15. How many stickers does he have now?,33,36,29,31,D,Step 1: Total after getting more = 19 + 27 = 46.,Step 2: Give away 15: 46 ? 15 = 31.,,31,75,word_problem,operation=add_then_sub;operands=19|27|15;result=31,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 31."
ADAPT_G6-8_BANK_400,8,G8_Q286,QR,B1,7,multistep_word,Ravi has 12 stickers and gets 30 more. He gives away 6. How many stickers does he have now?,34,41,38,36,D,Step 1: Total after getting more = 12 + 30 = 42.,Step 2: Give away 6: 42 ? 6 = 36.,,36,75,word_problem,operation=add_then_sub;operands=12|30|6;result=36,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 36."
ADAPT_G6-8_BANK_400,8,G8_Q287,QR,B1,7,multistep_word,Ravi has 37 stickers and gets 24 more. He gives away 13. How many stickers does he have now?,48,50,53,46,A,Step 1: Total after getting more = 37 + 24 = 61.,Step 2: Give away 13: 61 ? 13 = 48.,,48,75,word_problem,operation=add_then_sub;operands=37|24|13;result=48,"Step 1: Carefully analyze the problem and identify the rule or logic required.
Step 2: Apply the reasoning step by step to reach the correct solution.
Step 3: After applying the logic correctly, we determine the correct option.

Therefore, the correct answer is Option : 48."
